Year,PipeID,Action,Cost,Priority_Score,Condition_Before
9,MH-2-022_MH-2-021,Cleaning,2396.7237224,0.1492720947842354,3.5451493483953382
9,MH-5-037_MH-5-036,Cleaning,2305.9773672,0.14896872056480925,3.5455369173766287
9,MH-5-059_MH-5-056,Cleaning,1091.6963728,0.14876400447710533,3.5053409124975663
9,MH-5-040_MH-5-039,Cleaning,1348.5918776,0.14832798200856923,3.8356947288377747
10,MH-5-018_MH-5-017,Lining,15386.005096,71.25,1.0
10,MH-2-040_MH-2-039,Lining,17641.305598,0.5004484689571367,1.4266737404972867
10,MH-5-036_MH-5-035,Lining,10868.993653,0.4691944842083547,1.4383541837270954
10,MH-2-068_MH-2-034,Lining,14902.291578999999,0.4191704462773844,1.4584274685775955
10,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
10,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
10,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
10,MH-2-051_MH-2-035,Repair,2623.15848951,0.1637942611674062,2.6257831844549377
10,MH-2-062_MH-2-061,Cleaning,873.5130456,0.16197844169077716,3.529366414134352
10,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
10,MH-3-022_MH-3-012,Cleaning,1006.6686,0.1608821522896771,3.5306948729278322
10,MH-5-024_MH-5-022,Cleaning,361.41526952,0.16061678305570418,3.785570745950568
10,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
10,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
10,MH-5-028_MH-5-026,Cleaning,1278.4074688,0.1592555417035571,3.6166691580521633
10,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
10,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
10,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.15673663071284105,3.53577372702982
10,MH-5-006_MH-5-005,Cleaning,1185.4970016,0.15652862624786712,3.6277240497927505
10,MH-3-061_MH-3-060,Cleaning,2970.580812,0.15207029823482687,3.54159897693579
10,MH-6-008_MH-6-007,Cleaning,1814.0094016,0.15195408140917882,3.646697919852589
10,MH-4-041_MH-4-040,Cleaning,2121.2567616,0.14959548986006213,3.5447367772257667
10,MH-5-026_MH-5-025,Cleaning,331.41657944,0.14220377079641955,3.6890594363643827
10,MH-5-053_MH-5-052,Cleaning,160.8859208,0.09557942301077457,3.7887112862912224
10,MH-1-017_MH-1-016,Repair,407.11517514,0.09195604209319394,2.3696108543510235
11,MH-2-059_MH-2-058,Lining,13618.283497,3.0744903063687192,1.0533327151130014
11,MH-5-012_MH-5-011,Lining,23783.059384,0.39552290497351567,1.444685945588885
11,MH-4-045_MH-4-044,Lining,16119.754952000001,0.38707380601290553,1.448386655010249
11,MH-4-048_MH-4-047,Lining,417.05828227,0.3713352055198933,1.455445348379648
11,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
11,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
11,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
11,MH-5-040_MH-5-039,Cleaning,1348.5918776,0.16391419470022256,3.598204664249747
11,MH-2-062_MH-2-061,Cleaning,873.5130456,0.16197844169077716,3.529366414134352
11,MH-2-024_MH-2-023,Cleaning,1851.6350168,0.16162748954367626,3.746466115170237
11,MH-3-022_MH-3-012,Cleaning,1006.6686,0.1608821522896771,3.5306948729278322
11,MH-5-024_MH-5-022,Cleaning,361.41526952,0.16061678305570418,3.785570745950568
11,MH-2-044_MH-2-043,Cleaning,2182.8635664,0.16047459384194146,3.747280300664817
11,MH-3-001_MH-2-001,Cleaning,3045.0589528,0.15992175583471743,3.747671969046209
11,MH-5-028_MH-5-026,Cleaning,1278.4074688,0.1592555417035571,3.6166691580521633
11,MH-3-053_MH-3-052,Cleaning,931.4172312,0.15891625433729872,3.7483864288104107
11,MH-1-011_MH-1-010,Cleaning,1659.3724736,0.1588572548899897,3.7484284352522077
11,MH-3-036_MH-3-035,Cleaning,1448.8628416,0.15673663071284105,3.53577372702982
11,MH-5-006_MH-5-005,Cleaning,1185.4970016,0.15652862624786712,3.6277240497927505
11,MH-3-061_MH-3-060,Cleaning,2970.580812,0.15207029823482687,3.54159897693579
11,MH-6-008_MH-6-007,Cleaning,1814.0094016,0.15195408140917882,3.646697919852589
11,MH-4-041_MH-4-040,Cleaning,2121.2567616,0.14959548986006213,3.5447367772257667
11,MH-5-026_MH-5-025,Cleaning,331.41657944,0.14220377079641955,3.6890594363643827
11,MH-3-059_MH-3-053,Repair,885.63473226,0.13116987999517427,2.8593072751546016
11,MH-3-009_MH-3-008,Repair,859.39518996,0.1098367547423151,2.276412274672701
12,MH-2-056_MH-2-055,Lining,20240.721662,0.3546433550959005,1.4414108089861772
12,MH-4-005_MH-4-004,Lining,14099.867530000001,0.34050406850473064,1.4481134875969854
12,MH-5-038_MH-5-035,Lining,4889.017371,0.31036989922191044,1.4630932884357444
12,MH-5-039_MH-5-038,Lining,17094.598885,0.29920811429614846,1.4688965708928967
12,MH-2-032_MH-2-031,Cleaning,2210.1363352,0.27718527088261163,3.678114678409878
12,MH-5-012_MH-5-011,Cleaning,2718.0639296,0.2569779833544066,3.688574000507173
12,MH-2-045_MH-2-044,Cleaning,985.3229192,0.24960943817063808,3.692516031072534
12,MH-2-042_MH-2-041,Cleaning,1834.980312,0.21310681723533018,3.7131972388291348
